discriminator_loss_results,discriminator_accuracy_results,adversarial_loss_results,adversarial_accuracy_results
0.008317793719470501,1,0.07855231314897537,1
0.013284165412187576,1,0.00311241764575243,1
0.008943588472902775,1,0.09084858000278473,1
0.01306204590946436,1,8.773590670898557e-4,1
0.0077767278999090195,1,0.07625220715999603,1
0.010408610105514526,1,4.053090524394065e-4,1
0.006617569364607334,1,0.0663185715675354,1
0.009462975896894932,1,0.0013202603440731764,1
0.007539683021605015,1,0.07425260543823242,1
0.010972314514219761,1,0.0024194095749408007,1
0.007318777963519096,1,0.0699184387922287,1
0.010197756811976433,1,0.002209896221756935,1
0.007438470143824816,1,0.06895913183689117,1
0.010175890289247036,1,0.0031750386115163565,1
0.007308181840926409,1,0.07274258136749268,1
0.011178241111338139,1,0.002766975434496999,1
0.0076706139370799065,1,0.06993451714515686,1
0.01153560634702444,1,0.0017837692284956574,1
0.007376935798674822,1,0.06809189915657043,1
0.010188571177423,1,0.0014338957844302058,1
0.006273198872804642,1,0.06197381392121315,1
0.00796302780508995,1,4.026135429739952e-4,1
0.00600817147642374,1,0.05569428205490112,1
0.008664908818900585,1,0.0028021151665598154,1
0.007174378726631403,1,0.06428546458482742,1
0.010882265865802765,1,0.002266939729452133,1
0.007332545705139637,1,0.06875667721033096,1
0.010658035054802895,1,0.0010149257723242044,1
0.0063858600333333015,1,0.05688086524605751,1
0.008304998278617859,1,0.0013576687779277563,1
0.0057541243731975555,1,0.05281103774905205,1
0.008250929415225983,1,0.003436867380514741,1
0.006305153947323561,1,0.05091097578406334,1
0.00917130522429943,1,0.0065002222545444965,1
0.006818418391048908,1,0.059829335659742355,1
0.010097632184624672,1,0.004553081467747688,1
0.007036852650344372,1,0.05354275554418564,1
0.010066994465887547,1,0.004482541233301163,1
0.005976173561066389,1,0.04804445430636406,1
0.007243079133331776,1,0.0011536951642483473,1
0.005318264476954937,1,0.04168267175555229,1
0.007508625742048025,1,0.0025458065792918205,1
0.005280856974422932,1,0.03744065761566162,1
0.0071622030809521675,1,0.005093920510262251,1
0.006072172429412603,1,0.04955105111002922,1
0.009389456361532211,1,0.004954570904374123,1
0.0065608881413936615,1,0.04972779005765915,1
0.009298584423959255,1,0.0052499715238809586,1
0.006412878166884184,1,0.047217536717653275,1
0.008878658525645733,1,0.004156982526183128,1
0.0057500554248690605,1,0.045288149267435074,1
0.00758436368778348,1,0.003822972532361746,1
0.004838192369788885,1,0.03449688106775284,1
0.005917978473007679,1,0.003706599585711956,1
0.00478573190048337,1,0.031150629743933678,1
0.006458427757024765,1,0.009038040414452553,1
0.005652670748531818,1,0.042157404124736786,1
0.008628017269074917,1,0.007669195998460054,1
0.006634815130382776,1,0.04610548913478851,1
0.00968296080827713,1,0.014702575281262398,1
0.006610451266169548,1,0.04283457249403,1
0.008226471021771431,1,0.0030949667561799288,1
0.0052348654717206955,1,0.026694215834140778,1
0.007517203688621521,1,0.005197741556912661,1
0.0048376466147601604,1,0.024066854268312454,1
0.0057738409377634525,1,0.007417283020913601,1
0.004529629368335009,1,0.023664215579628944,1
0.005998953711241484,1,0.011379299685359001,1
0.005468087736517191,1,0.02631675824522972,1
0.007615906652063131,1,0.016806744039058685,1
0.005970184691250324,1,0.025464041158556938,1
0.008135929703712463,1,0.009795425459742546,1
0.00589965982362628,1,0.029913298785686493,1
0.008181339129805565,1,0.01178090088069439,1
0.005413295701146126,1,0.025910086929798126,1
0.0073060281574726105,1,0.007443842478096485,1
0.00509259756654501,1,0.022681066766381264,1
0.0071386415511369705,1,0.014438670128583908,1
0.005054443143308163,1,0.020491408184170723,1
0.006940439343452454,1,0.011992475017905235,1
0.0048694186843931675,1,0.022321147844195366,1
0.006193988956511021,1,0.011535746976733208,1
0.004680697340518236,1,0.019999228417873383,1
0.006450612563639879,1,0.009338974952697754,1
0.005114252679049969,1,0.019250987097620964,1
0.0071985661052167416,1,0.011838415637612343,1
0.0052440655417740345,1,0.021735860034823418,1
0.007348306477069855,1,0.00815469678491354,1
0.005036153364926577,1,0.023851225152611732,1
0.006894248072057962,1,0.014925871975719929,1
0.005689349956810474,1,0.025691263377666473,1
0.007010609842836857,1,0.008641809225082397,1
0.00536285201087594,1,0.023141052573919296,1
0.007433854043483734,1,0.011152511462569237,1
0.00474757794290781,1,0.01835903897881508,1
0.0057525732554495335,1,0.004755317233502865,1
0.0037863310426473618,1,0.01462253462523222,1
0.005179324187338352,1,0.006898649502545595,1
0.003938940353691578,1,0.01823040284216404,1
0.005493898876011372,1,0.010365053080022335,1
0.004837741144001484,1,0.02326124906539917,1
0.006891834083944559,1,0.01359764114022255,1
0.006403801031410694,1,0.028898755088448524,1
0.00837977509945631,1,0.005902326200157404,1
0.005656359251588583,1,0.025410402566194534,1
0.007297425530850887,1,0.0069106933660805225,1
0.004053566139191389,1,0.020284907892346382,1
0.0047983406111598015,1,0.005398626904934645,1
0.003906704019755125,1,0.019559182226657867,1
0.005282179918140173,1,0.007472224533557892,1
0.004449962638318539,1,0.023789381608366966,1
0.006501329597085714,1,0.009496849030256271,1
0.0059126452542841434,1,0.034076027572155,1
0.008446387946605682,1,0.010891446843743324,1
0.005235238000750542,1,0.023707423359155655,1
0.0052992501296103,1,0.0031744474545121193,1
0.0038077582139521837,1,0.013874463737010956,1
0.004878101404756308,1,0.004059699364006519,1
0.003520736237987876,1,0.01435824390500784,1
0.005327760241925716,1,0.006916305050253868,1
0.004645531065762043,1,0.02583509497344494,1
0.006953348871320486,1,0.01071786880493164,1
0.005932278465479612,1,0.029376212507486343,1
0.007319571450352669,1,0.0071328915655612946,1
0.005451404023915529,1,0.022855624556541443,1
0.006595763377845287,1,0.006537876557558775,1
0.004432909190654755,1,0.024596547707915306,1
0.005295942071825266,1,0.002708763349801302,1
0.0036955862306058407,1,0.018293220549821854,1
0.004938312340527773,1,0.005034381523728371,1
0.004035224672406912,1,0.02593335509300232,1
0.005686086602509022,1,0.006966814398765564,1
0.005468008108437061,1,0.030448980629444122,1
0.007355604320764542,1,0.005912630818784237,1
0.0056375726126134396,1,0.0427594892680645,1
0.008052842691540718,1,0.005778593942523003,1
0.006153015419840813,1,0.03417819365859032,1
0.006848594173789024,1,0.002993133617565036,1
0.004723057150840759,1,0.026963191106915474,1
0.005776368547230959,1,0.00142380828037858,1
0.003969880752265453,1,0.037711251527071,1
0.005061853677034378,1,4.6064722118899226e-4,1
0.004091056063771248,1,0.03574768081307411,1
0.005057878326624632,1,0.003573564812541008,1
0.005157944280654192,1,0.07686566561460495,1
0.006121367681771517,1,6.413368391804397e-4,1
0.005979062989354134,1,0.05653378739953041,1
0.0076788016594946384,1,0.004284058231860399,1
0.006622038781642914,1,0.1006149873137474,1
0.007259884849190712,1,0.00545305572450161,1
0.005711169447749853,1,0.08293966203927994,1
0.006628827657550573,1,8.113598451018333e-4,1
0.005496541503816843,1,0.11955762654542923,1
0.006327275186777115,1,0.012082586996257305,1
0.0052777910605072975,1,0.15081042051315308,1
0.00599268265068531,1,0.013798858970403671,1
0.006128526292741299,1,0.21056479215621948,0.998046875
0.007398346439003944,1,0.033125005662441254,1
0.007546455133706331,1,0.26479730010032654,0.146484375
0.009781704284250736,1,0.024421662092208862,1
0.008745442144572735,1,0.21840409934520721,0.98828125
0.009595639072358608,1,0.030899960547685623,1
0.005459708161652088,1,0.15786346793174744,1
0.005059126764535904,1,0.018731899559497833,1
0.0046744998544454575,1,0.1304064244031906,1
0.006613020319491625,1,3.171982825733721e-4,1
0.00736355222761631,1,0.14407074451446533,1
0.01033095084130764,1,0.00241272896528244,1
0.0092936921864748,1,0.0835510790348053,1
0.00921736378222704,1,1.7845752881839871e-4,1
0.005719597451388836,1,0.051500868052244186,1
0.006061282940208912,1,3.714444756042212e-4,1
0.0051891012117266655,1,0.04766513779759407,1
0.006321763154119253,1,2.2852457186672837e-4,1
0.005582296755164862,1,0.05094665288925171,1
0.007035152055323124,1,0.0019381141755729914,1
0.0068535213358700275,1,0.06097535416483879,1
0.008047950454056263,1,2.4113514518830925e-4,1
0.0063208648934960365,1,0.05853613093495369,1
0.006770643405616283,1,2.0758897881023586e-4,1
0.005311374086886644,1,0.04829322546720505,1
0.005888863001018763,1,6.175732123665512e-4,1
0.005212964024394751,1,0.05687301605939865,1
0.006878997664898634,1,1.2795819202437997e-4,1
0.0063977246172726154,1,0.07201030105352402,1
0.007969367317855358,1,2.4226930690929294e-4,1
0.006119453813880682,1,0.07519266754388809,1
0.007182130124419928,1,1.4548393664881587e-4,1
0.006355665158480406,1,0.0853823572397232,1
0.007507359609007835,1,0.003700956702232361,1
0.005901654250919819,1,0.09254781156778336,1
0.007095922715961933,1,0.0028432083781808615,1
0.005666820332407951,1,0.10525534301996231,1
0.0061326161958277225,1,0.002521478570997715,1
0.005247712135314941,1,0.09273654222488403,1
0.005546381697058678,1,8.076276862993836e-4,1
0.005521487444639206,1,0.09629059582948685,1
0.006418259814381599,1,0.005050851963460445,1
0.005893320310860872,1,0.0770513117313385,1
0.007938655093312263,1,0.009074953384697437,1
0.005634859204292297,1,0.0634087324142456,1
0.006479077506810427,1,0.00420728512108326,1
0.0048565808683633804,1,0.07488122582435608,1
0.00719964224845171,1,1.411906414432451e-4,1
0.009461372159421444,1,0.08869330585002899,1
0.012610157020390034,1,1.3408191443886608e-4,1
0.00899341981858015,1,0.04627852514386177,1
0.006959558930248022,1,2.0432188466656953e-4,1
0.005140300840139389,1,0.04732920229434967,1
0.00579969584941864,1,0.004404035396873951,1
0.004181155003607273,1,0.04268844053149223,1
0.0042085968889296055,1,0.001935809152200818,1
0.004198320209980011,1,0.06397699564695358,1
0.005507597234100103,1,0.00694454787299037,1
0.005500262137502432,1,0.08182668685913086,1
0.007901354692876339,1,0.004140573088079691,1
0.00605869060382247,1,0.08650699257850647,1
0.00724843330681324,1,0.007166801020503044,1
0.005930480547249317,1,0.07021187245845795,1
0.007433676160871983,1,0.00776427099481225,1
0.005450001452118158,1,0.060075100511312485,1
0.006870690733194351,1,0.007830588147044182,1
0.004346622619777918,1,0.042683061212301254,1
0.005015531554818153,1,0.003176802769303322,1
0.004407093394547701,1,0.057895686477422714,1
0.006908690556883812,1,0.008045028895139694,1
0.005063442513346672,1,0.049523137509822845,1
0.007704549003392458,1,1.863732613855973e-4,1
0.015581537038087845,1,0.0641973465681076,1
0.020265188068151474,1,4.0881926543079317e-4,1
0.011494661681354046,1,0.04107122868299484,1
0.008952118456363678,1,1.691181241767481e-4,1
0.004976513795554638,1,0.025791620835661888,1
0.003874179907143116,1,0.002602032385766506,1
0.0028705978766083717,1,0.024527207016944885,1
0.0028245856519788504,1,0.0054231504909694195,1
0.0028054295107722282,1,0.03480825200676918,1
0.0037374449893832207,1,0.012595413252711296,1
0.0034311548806726933,1,0.02647493965923786,1
0.004037552513182163,1,0.0052370717748999596,1
0.003170468844473362,1,0.04050306975841522,1
0.012109272181987762,1,0.053463201969861984,1
0.00964984018355608,1,0.0045565515756607056,1
0.03646072745323181,0.9990234375,0.21550361812114716,0.974609375
0.043206870555877686,1,0.02465023472905159,1
0.01776215434074402,1,0.09018360078334808,1
0.00798022374510765,1,0.032854169607162476,1
0.008474335074424744,1,0.2530709505081177,0.478515625
0.006794178858399391,1,0.18495965003967285,1
0.004710212349891663,1,0.21173536777496338,0.978515625
0.004088336601853371,1,0.19127964973449707,0.998046875
0.0035436833277344704,1,0.15174895524978638,1
0.00267229531891644,1,0.15392456948757172,1
0.0036817139480262995,1,0.16924701631069183,0.998046875
0.0035781851038336754,1,0.14728640019893646,1
0.007065673358738422,1,0.5402161478996277,0
0.023615213111042976,1,0.02517060376703739,1
0.1149771511554718,0.9404296875,0.36773690581321716,0
0.030287552624940872,1,0.19923028349876404,1
0.007531689014285803,1,0.2322428673505783,0.888671875
0.005506341811269522,1,0.2137460559606552,0.98828125
0.004663654137402773,1,0.22196076810359955,0.951171875
0.003856830531731248,1,0.22003166377544403,0.947265625
0.00405222037807107,1,0.23656438291072845,0.8203125
0.0036532701924443245,1,0.2761998772621155,0.02734375
0.003118972759693861,1,0.2568526566028595,0.35546875
0.0028435487765818834,1,0.2924668788909912,0
0.002611340954899788,1,0.3159692883491516,0
0.0026206495240330696,1,0.2685561776161194,0.05078125
0.0034218786749988794,1,0.4410379230976105,0
0.004478896502405405,1,0.203245609998703,0.998046875
0.013124044984579086,1,0.6729152202606201,0
0.02182118222117424,1,0.192339688539505,1
0.02660401538014412,1,0.5602048635482788,0
0.027050616219639778,1,0.17606189846992493,1
0.012840022332966328,1,0.35401996970176697,0
0.004631814546883106,1,0.24774838984012604,0.66015625
0.004632658325135708,1,0.3985028862953186,0
0.00507030263543129,1,0.21629589796066284,0.98828125
0.011752194724977016,1,0.644554078578949,0
0.014490310102701187,1,0.1669367551803589,1
0.016564354300498962,1,0.43638235330581665,0
0.012251707725226879,1,0.19374239444732666,1
0.013462969101965427,1,0.43085959553718567,0
0.013065041042864323,1,0.14730598032474518,1
0.013166124001145363,1,0.33531659841537476,0
0.009006858803331852,1,0.15169458091259003,1
0.012669463641941547,1,0.3909609019756317,0
0.010695758275687695,1,0.18871724605560303,1
0.014277749694883823,1,0.5745463371276855,0
0.019836081191897392,1,0.15712754428386688,1
0.01969032734632492,1,0.4016377031803131,0
0.012375439517199993,1,0.1994311511516571,1
0.011151361279189587,1,0.4583093523979187,0
0.00843560416251421,1,0.1960611343383789,1
0.02184046059846878,1,0.8323241472244263,0
0.026531100273132324,0.9990234375,0.16468015313148499,1
0.03739519044756889,1,0.6379518508911133,0
0.01509072631597519,1,0.3041137158870697,0
0.021898839622735977,1,0.8255003094673157,0
0.012220903299748898,0.9990234375,0.39200764894485474,0
0.023344526067376137,1,1.0215322971343994,0
0.02637075074017048,0.99609375,0.09743225574493408,1
0.0863470733165741,0.9775390625,0.7446070909500122,0
0.02978157065808773,0.998046875,0.1955927461385727,0.998046875
0.030338650569319725,1,0.6606194376945496,0
0.012946483679115772,1,0.28372418880462646,0.0390625
0.020518885925412178,1,0.9710038900375366,0
0.02971758507192135,0.9990234375,0.13714519143104553,1
0.051676955074071884,1,0.8167505264282227,0
0.018513618037104607,1,0.3183738887310028,0
0.019501762464642525,1,0.8218161463737488,0
0.010322635062038898,1,0.39816996455192566,0
0.020943239331245422,1,1.1772572994232178,0
0.0216110460460186,0.9990234375,0.3286304175853729,0
0.04687327519059181,1,1.2526825666427612,0
0.028768060728907585,0.9990234375,0.4591153860092163,0
0.03889837488532066,1,1.1213113069534302,0
0.017948772758245468,0.9990234375,0.5524776577949524,0
0.02649596706032753,1,1.1661568880081177,0
0.021281616762280464,0.9990234375,0.4825519621372223,0
0.02272900938987732,1,0.9603334665298462,0
0.013449921272695065,1,0.5216243267059326,0
0.014250732958316803,1,0.8246477246284485,0
0.010138116776943207,1,0.6157813668251038,0
0.02692795917391777,1,1.5073684453964233,0
0.030331365764141083,0.994140625,0.4973646104335785,0
0.07392846792936325,0.990234375,1.1392498016357422,0
0.029312830418348312,0.9951171875,0.5289214253425598,0
0.010314429178833961,1,0.435985803604126,0
0.011395864188671112,1,0.33102408051490784,0
0.015966927632689476,1,0.6860435009002686,0
0.026034487411379814,0.9970703125,0.13430418074131012,1
0.03049793280661106,1,0.6682989001274109,0
0.02750946581363678,1,0.21345502138137817,0.986328125
0.013316493481397629,1,0.44258245825767517,0
0.00995380338281393,1,0.2638068199157715,0.17578125
0.00817581731826067,0.9990234375,0.3415657877922058,0
0.009403126314282417,0.9990234375,0.20270957052707672,0.974609375
0.0262692142277956,1,0.7170785665512085,0
0.021261025220155716,0.9990234375,0.09706398844718933,1
0.046183302998542786,1,0.90973663330078125,0
0.04944218695163727,0.99609375,0.11078201234340668,1
0.045725926756858826,1,0.6117293238639832,0
0.01684277504682541,0.9990234375,0.3107318580150604,0
0.01450727041810751,1,0.7307028770446777,0
0.010800582356750965,1,0.31308218836784363,0
0.01912795752286911,1,0.9160585403442383,0
0.011742405593395233,1,0.465668261051178,0
0.03835159167647362,1,1.5844862461090088,0
0.04292566329240799,0.9951171875,0.35561054944992065,0
0.04778574779629707,1,1.0197545289993286,0
0.020287686958909035,0.998046875,0.6147109866142273,0
0.01016731932759285,0.9990234375,0.7965387105941772,0
0.005724852439016104,1,0.6036524176597595,0
0.012218169867992401,1,0.9598052501678467,0
0.006937635131180286,1,0.5842735767364502,0
0.02304183505475521,1,1.652039885520935,0
0.04794934764504433,0.99609375,0.34591051936149597,0
0.05722278729081154,1,1.062089204788208,0
0.022805288434028625,0.9990234375,0.6729133725166321,0
0.008050354197621346,1,0.8516198396682739,0
0.007195661310106516,1,0.8261218070983887,0
0.009682039730250835,1,1.0052971839904785,0
0.00659061037003994,1,0.6198301911354065,0
0.012625331059098244,1,1.10943603515625,0
0.022056633606553078,1,0.30998679995536804,0
0.038867972791194916,1,1.0250506401062012,0
0.02846236526966095,0.9990234375,0.48437216877937317,0
0.014652527868747711,1,0.7598352432250977,0
0.00888898316770792,1,0.5600889325141907,0
0.008115457370877266,1,0.7718220949172974,0
0.007162925787270069,1,0.5051779747009277,0
0.01232669223099947,1,0.9132153391838074,0
0.015140317380428314,0.9990234375,0.3260241150856018,0
0.04354406148195267,1,0.9832379817962646,0
0.03864268213510513,0.9951171875,0.26650887727737427,0.20703125
0.03193706274032593,1,0.7522985339164734,0
0.019308261573314667,0.9990234375,0.3579777479171753,0
0.012918267399072647,1,0.5921422243118286,0
0.010061746463179588,1,0.34193941950798035,0
0.017863556742668152,1,0.7906243205070496,0
0.022428561002016068,0.9990234375,0.2383912056684494,0.748046875
0.017511265352368355,1,0.5439081192016602,0
0.014438233338296413,1,0.22637802362442017,0.869140625
0.011700628325343132,1,0.3498650789260864,0
0.010488716885447502,1,0.14656920731067657,1
0.01016958337277174,1,0.2651824951171875,0.228515625
0.011326715350151062,1,0.09010820090770721,1
0.009484464302659035,1,0.17921100556850433,1
0.009724070318043232,1,0.06950491666793823,1
0.007761581335216761,1,0.12096313387155533,1
0.008080191910266876,1,0.040497053414583206,1
0.007287953514605761,1,0.08702918887138367,1
0.0072783175855875015,1,0.020420579239726067,1
0.007037290837615728,1,0.07008954137563705,1
0.008718655444681644,1,0.006297360174357891,1
0.009149099700152874,1,0.0749870017170906,1
0.012209270149469376,1,0.002021344378590584,1
0.010251350700855255,1,0.07282747328281403,1
0.011860706843435764,1,0.0019406045321375132,1
0.00848805159330368,1,0.061620648950338364,1
0.009126096963882446,1,0.0032678176648914814,1
0.0065688686445355415,1,0.055104054510593414,1
0.006989501416683197,1,0.005251158494502306,1
0.0066513316705822945,1,0.073079414665699,1
0.008087432943284512,1,0.003855513408780098,1
0.007423822768032551,1,0.06854090094566345,1
0.008589832112193108,1,0.0024038092233240604,1
0.008421729318797588,1,0.08249680697917938,1
0.010500584729015827,1,0.0012066572671756148,1
0.01035288255661726,1,0.09654983878135681,1
0.011295217089354992,1,0.0012602298520505428,1
0.008195115253329277,1,0.07895694673061371,1
0.00867445208132267,1,0.009060101583600044,1
0.008380107581615448,1,0.13222375512123108,1
0.010670998133718967,1,0.009839928708970547,1
0.013300100341439247,1,0.2825901508331299,0.025390625
0.013178481720387936,1,0.03671795874834061,1
0.03837884962558746,1,1.073183536529541,0
0.02879846654832363,0.994140625,0.22053250670433044,0.892578125
0.06745203584432602,1,1.891698956489563,0
0.07564747333526611,0.966796875,0.3218577206134796,0
0.06839736551046371,1,1.0069959163665771,0
0.016785308718681335,0.9970703125,0.7807283997535706,0
0.012601528316736221,1,0.9316478967666626,0
0.008442669175565243,0.9990234375,0.8387835025787354,0
0.007883165962994099,1,0.9907516241073608,0
0.007232070434838533,0.998046875,0.8624377250671387,0
0.009932376444339752,1,1.1266134977340698,0
0.009951218031346798,0.9990234375,0.7330233454704285,0
0.02556096576154232,1,1.3107595443725586,0
0.049003008753061295,0.9873046875,0.47405925393104553,0
0.02531869150698185,0.9990234375,0.8349924087524414,0
0.014417924918234348,0.9970703125,0.5781406164169312,0
0.0114020686596632,1,0.7176111340522766,0
0.008770976215600967,0.9990234375,0.5216450095176697,0
0.016138054430484772,1,0.7723590135574341,0
0.019839920103549957,0.9990234375,0.3216434717178345,0.005859375
0.013121243566274643,1,0.4564064145088196,0
0.014026560820639133,0.998046875,0.35682424902915955,0.001953125
0.009577498771250248,1,0.41310030221939087,0
0.010455126874148846,1,0.3434305489063263,0.001953125
0.008004069328308105,1,0.29929450154304504,0.0625
0.007470650598406792,1,0.2486916035413742,0.533203125
0.007194634526968002,1,0.1953148990869522,0.96484375
0.008418239653110504,1,0.27013513445854187,0.26953125
0.010073687881231308,0.9990234375,0.12128529697656631,1
0.01927357353270054,1,0.5170724987983704,0
0.029941285029053688,0.99609375,0.09740858525037766,1
0.03763645887374878,1,0.5799993872642517,0
0.02489013411104679,0.9990234375,0.21827176213264465,0.90234375
0.025942953303456306,0.9990234375,0.9290587902069092,0
0.017771616578102112,0.998046875,0.46570053696632385,0
0.021165378391742706,1,1.0264431238174438,0
0.020406031981110573,0.9951171875,0.4862459897994995,0
0.031142868101596832,1,1.2961896657943726,0
0.023593910038471222,0.99609375,0.6398564577102661,0
0.02819032594561577,1,1.0443265438079834,0
0.018375076353549957,0.9970703125,0.7035866975784302,0
0.020726649090647697,1,0.9533073902130127,0
0.0181022509932518,1,0.6024285554885864,0
0.025069203227758408,1,1.033597469329834,0
0.0245585348457098,0.9951171875,0.4881114363670349,0
0.04148790240287781,1,1.2436884641647339,0
0.03392034024000168,0.9921875,0.5808720588684082,0
0.03063759207725525,1,1.018280029296875,0
0.02259492501616478,0.9931640625,0.7027450799942017,0
0.01949271932244301,1,0.987781822681427,0
0.016739588230848312,0.994140625,0.6286835074424744,0
0.018857046961784363,1,0.8287867307662964,0
0.022906774654984474,0.99609375,0.31830719113349915,0.095703125
0.025710705667734146,1,0.6733052730560303,0
0.023088345304131508,0.9990234375,0.2540813982486725,0.48828125
0.021988390013575554,1,0.5804011821746826,0
0.019669342786073685,0.99609375,0.2666804790496826,0.416015625
0.01801261119544506,1,0.5627413988113403,0
0.015400704927742481,0.998046875,0.28633248805999756,0.240234375
0.015160182490944862,0.9990234375,0.5606058239936829,0
0.018207520246505737,0.9951171875,0.20382647216320038,0.86328125
0.025040045380592346,1,0.6131128072738647,0
0.026853304356336594,0.9970703125,0.16435715556144714,0.9765625
0.024792460724711418,1,0.4904720187187195,0
0.02429858222603798,0.9951171875,0.16696758568286896,0.966796875
